0	synthea	\N	\N	\N	\N	1120	\N	\N	\N	\N	\N	\N	\N	\N	\N
103	\N	\N	\N	\N	\N	1120	0	48	13.2705357142857	11.5030798874797	13	0	2	19	30
104	8507	\N	\N	\N	\N	562	0	48	13.6601423487544	11.9425307759463	13	0	2	20	32
104	8532	\N	\N	\N	\N	558	0	44	12.8781362007168	11.0396472751566	13	0	1	19	29
105	\N	\N	\N	\N	\N	1120	0	37981	10312.724107142857	7883.981692051165	8365	2549	3400	15372	21944
106	8507	\N	\N	\N	\N	562	0	37981	9965.2526690391459075	8085.226679574836	7553	2536	3311	15132	22130
106	8532	\N	\N	\N	\N	558	0	37626	10662.686379928315	7667.297076299020	9546	2961	3599	15533	21896
107	3	\N	\N	\N	\N	98	2044	27246	9414.5204081632653061	5550.113713388040	7756	2933	4641	13048	16814
107	0	\N	\N	\N	\N	491	0	37981	10389.454175152749	8997.640679159351	7215	1435	3178	16709	24073
107	1	\N	\N	\N	\N	354	2549	35014	10860.977401129944	7510.436518740933	9620	3280	3597	15825	21231
107	2	\N	\N	\N	\N	156	1981	30687	9616.4166666666666667	6334.819978049974	8561	2903	3612	13483	18662
107	4	\N	\N	\N	\N	21	2919	16415	8640.9047619047619048	4702.819589403382	8652	2954	4337	12670	14418
203	\N	\N	\N	\N	\N	1120	1	3	1.8901785714285714	0.67872822004150513842	2	1	1	2	3
206	9201	8507	\N	\N	\N	109	2	94	37.4220183486239	22.7804714848867	33	13	17	55	68
206	9201	8532	\N	\N	\N	120	1	100	37.9	20.0278797276835	36	14	25	50	67
206	9202	8507	\N	\N	\N	562	0	63	14.6565836298932	12.3259881273885	15	0	2	22	33
206	9202	8532	\N	\N	\N	558	0	68	13.7150537634409	11.5916218698423	14	0	1	20	30
206	9203	8507	\N	\N	\N	356	0	99	32.3876404494382	23.5152036894789	28	3	13	50	66
206	9203	8532	\N	\N	\N	412	0	100	31.4878640776699	21.2442028342841	28	6	15	45	64
211	9203	\N	\N	\N	\N	1807	0	19725	14.5484228002213614	471.129521796734	0	0	0	0	0
211	9202	\N	\N	\N	\N	29289	0	10782	0.56669739492642288914	64.1154876067095702	0	0	0	0	0
211	9201	\N	\N	\N	\N	996	1	6	1.0833333333333333	0.44165441972843613958	1	1	1	1	1
403	\N	\N	\N	\N	\N	1095	1	20	5.4593607305936073	3.1413881514125140	5	2	3	7	9
406	28060	8507	\N	\N	\N	73	0	99	32.2739726027397	24.7858944394974	30	3	11	46	68
406	28060	8532	\N	\N	\N	79	1	78	33.4177215189873	24.0179460654633	31	5	10	55	68
406	75036	8532	\N	\N	\N	13	36	57	48.6153846153846	6.95866919195595	51	39	44	55	55
406	78272	8507	\N	\N	\N	26	3	76	28.6153846153846	21.3036652678865	18	6	12	42	63
406	78272	8532	\N	\N	\N	21	1	80	32.1904761904762	25.5785438358384	26	3	9	52	68
406	80502	8507	\N	\N	\N	22	60	91	73.4545454545455	10.9184303456184	71	60	61	80	90
406	80502	8532	\N	\N	\N	30	60	81	68.0666666666667	8.09398811947244	70	60	61	71	80
406	81151	8507	\N	\N	\N	64	2	95	36.53125	23.1447952598213	32	10	16	56	66
406	81151	8532	\N	\N	\N	50	1	101	34.88	22.8933998152752	37	3	15	51	59
406	133834	8532	\N	\N	\N	17	0	5	1.47058823529412	1.62471716995696	1	0	0	3	4
406	137613	8532	\N	\N	\N	28	20	47	30.3928571428571	7.19742384835783	30	21	25	33	43
406	192279	8507	\N	\N	\N	17	22	67	43.1764705882353	13.0347386534869	43	26	33	50	66
406	192279	8532	\N	\N	\N	14	32	65	46.5714285714286	10.2560622651587	43	34	38	52	60
406	195588	8532	\N	\N	\N	14	19	56	39.8571428571429	12.9190208182005	44	21	28	51	52
406	199076	8532	\N	\N	\N	21	24	49	35.6666666666667	8.35064867739826	34	26	29	41	49
406	200970	8507	\N	\N	\N	19	60	77	65.8947368421053	5.07603012908169	65	60	61	69	76
406	201826	8507	\N	\N	\N	35	19	51	35.1142857142857	8.8542825416705	36	25	27	43	46
406	201826	8532	\N	\N	\N	34	22	51	35.4705882352941	9.92772455273659	36	23	26	46	48
406	255848	8507	\N	\N	\N	6	76	94	86.3333333333333	6.83130051063973	84	76	82	91	94
406	257012	8507	\N	\N	\N	107	0	87	26.5420560747664	20.8730576426962	23	4	9	37	59
406	257012	8532	\N	\N	\N	124	0	83	26.5483870967742	19.5270730715908	24	4	9	39	57
406	258780	8507	\N	\N	\N	6	30	55	41.8333333333333	10.4960309958892	40	30	30	51	55
406	258780	8532	\N	\N	\N	12	19	48	34.6666666666667	9.83808308502621	33	22	25	40	47
406	260139	8507	\N	\N	\N	224	0	92	38.4419642857143	22.9713455288712	39	8	18	57	68
406	260139	8532	\N	\N	\N	218	0	95	39.802752293578	23.7213585094284	40	7	20	58	72
406	261325	8507	\N	\N	\N	7	25	54	34	9.9498743710662	30	25	28	40	54
406	261325	8532	\N	\N	\N	9	22	48	32.4444444444444	11.0352969048312	28	22	23	46	48
406	313217	8507	\N	\N	\N	26	47	91	63.3846153846154	11.4230536130298	59	51	54	73	78
406	313217	8532	\N	\N	\N	15	49	103	76.2666666666667	16.4857803085251	76	50	66	86	100
406	316866	8507	\N	\N	\N	149	18	51	19.9127516778523	5.55918145577114	18	18	18	19	19
406	316866	8532	\N	\N	\N	150	18	46	19.46	4.67268228446399	18	18	18	19	19
406	317576	8507	\N	\N	\N	46	1	91	44.804347826087	24.9903266309341	52	7	26	62	74
406	317576	8532	\N	\N	\N	27	2	85	37.0740740740741	29.4251670486415	30	2	9	72	79
406	321042	8507	\N	\N	\N	17	0	99	40.2352941176471	30.9829174944934	40	1	17	55	93
406	321042	8532	\N	\N	\N	17	7	78	31.4705882352941	24.6579542112145	20	9	12	47	75
406	372328	8507	\N	\N	\N	69	0	81	7.97101449275362	13.7444866106728	3	1	1	6	28
406	372328	8532	\N	\N	\N	52	0	47	5.55769230769231	8.87475702299475	2	0	1	5	14
406	375671	8507	\N	\N	\N	11	11	73	40.6363636363636	21.8507332932912	35	17	26	66	71
406	375671	8532	\N	\N	\N	13	3	74	30	19.4935886896179	33	4	23	36	47
406	378001	8507	\N	\N	\N	28	0	68	29	21.8428732338745	21	1	13	46	63
406	378001	8532	\N	\N	\N	36	2	82	36.9444444444444	22.6424941135587	34	7	14	54	70
406	378419	8507	\N	\N	\N	15	70	87	78.6666666666667	4.85013500057571	79	72	76	83	85
406	378419	8532	\N	\N	\N	19	69	87	76.9473684210526	4.90434823181912	76	70	73	81	84
406	380378	8507	\N	\N	\N	11	0	61	18.3636363636364	21.4255582297065	11	1	1	27	55
406	380378	8532	\N	\N	\N	12	0	49	13.3333333333333	17.1269767715535	9	0	0	12	44
406	381316	8507	\N	\N	\N	36	42	104	72.3611111111111	14.4818167324758	72	55	60	81	92
406	381316	8532	\N	\N	\N	31	22	103	61.5806451612903	20.9678709673449	68	31	43	74	82
406	432867	8507	\N	\N	\N	59	40	79	54.1186440677966	11.3912924182173	51	42	44	61	73
406	432867	8532	\N	\N	\N	51	40	78	51.6666666666667	8.767363723872	51	42	44	57	62
406	436096	8507	\N	\N	\N	35	14	77	31	20.6326411870352	22	14	15	41	68
406	436096	8532	\N	\N	\N	27	14	64	31	16.5900804467841	29	14	15	46	54
406	436940	8507	\N	\N	\N	34	26	52	38.5294117647059	7.95912015130364	40	28	30	45	48
406	436940	8532	\N	\N	\N	30	25	52	38.8333333333333	8.86715494291203	39	25	31	48	49
406	439393	8532	\N	\N	\N	19	23	49	33.2631578947368	7.38498555827338	32	26	27	35	49
406	439777	8507	\N	\N	\N	11	0	84	35.4545454545455	28.4195835168767	24	6	11	61	71
406	439777	8532	\N	\N	\N	28	3	57	30.1071428571429	14.2395882319635	28	15	18	43	46
406	440086	8507	\N	\N	\N	13	7	14	11.7692307692308	2.45471811531203	12	8	11	14	14
406	440448	8507	\N	\N	\N	32	2	61	23.96875	16.1794062154293	21	4	11	33	50
406	440448	8532	\N	\N	\N	26	1	72	26.6153846153846	18.3042660012947	28	3	11	40	50
406	443614	8507	\N	\N	\N	16	22	67	43.5625	13.3614807063688	43	26	30	50	66
406	443614	8532	\N	\N	\N	13	32	65	47.2307692307692	10.3614175844319	49	34	40	52	60
406	4029498	8507	\N	\N	\N	18	0	61	17.2222222222222	19.7649587596646	11	0	0	27	55
406	4029498	8532	\N	\N	\N	25	0	49	9.36	12.6585939187573	7	0	0	11	24
406	4048171	8507	\N	\N	\N	14	2	5	3.14285714285714	1.02710518202619	3	2	2	4	4
406	4048171	8532	\N	\N	\N	23	2	5	3.60869565217391	1.03305066472527	3	2	3	5	5
406	4051466	8507	\N	\N	\N	9	2	4	2.88888888888889	0.927960727138337	3	2	2	4	4
406	4051466	8532	\N	\N	\N	16	2	4	2.875	0.885061203156784	3	2	2	4	4
406	4055754	8507	\N	\N	\N	33	14	74	34.8181818181818	22.355724302534	24	14	15	55	68
406	4055754	8532	\N	\N	\N	23	14	72	29.8260869565217	18.739002044625	17	14	15	50	54
406	4059173	8507	\N	\N	\N	14	2	99	43.5	35.2109030316988	42	3	8	75	84
406	4059173	8532	\N	\N	\N	10	4	81	34.9	32.44979027496	13	4	6	68	75
406	4078393	8532	\N	\N	\N	191	16	49	31.8167539267016	8.78233465765961	30	21	25	38	46
406	4079749	8507	\N	\N	\N	13	37	62	44.9230769230769	6.86126249876239	43	38	40	49	50
406	4079749	8532	\N	\N	\N	9	34	48	41.7777777777778	5.71790559946948	43	34	37	47	48
406	4079750	8507	\N	\N	\N	20	32	61	48.75	8.40973746382884	49	37	43	56	60
406	4079750	8532	\N	\N	\N	26	19	60	44.7307692307692	8.90194447211481	44	35	39	51	54
406	4084167	8507	\N	\N	\N	11	0	22	5.90909090909091	7.25885039733628	5	0	1	7	17
406	4084167	8532	\N	\N	\N	12	1	95	14.5	26.3283462864992	2	1	1	16	20
406	4109685	8507	\N	\N	\N	21	1	83	41.9047619047619	26.4516630137025	46	6	23	64	77
406	4109685	8532	\N	\N	\N	17	1	96	46.5882352941176	31.0384012626484	57	3	15	71	84
406	4112343	8507	\N	\N	\N	245	0	101	37.5591836734694	22.7044799360599	39	8	17	55	68
406	4112343	8532	\N	\N	\N	243	0	102	38.358024691358	22.5326073964384	36	9	20	54	72
406	4113008	8507	\N	\N	\N	11	3	53	31.8181818181818	15.9675807924568	34	16	18	48	52
406	4113008	8532	\N	\N	\N	26	0	102	34.8076923076923	26.7312838910057	28	8	14	51	70
406	4116491	8532	\N	\N	\N	24	18	56	39.7916666666667	10.5788105136664	40	25	31	46	54
406	4120314	8507	\N	\N	\N	34	22	52	37.8235294117647	8.25528513258754	39	28	30	45	48
406	4120314	8532	\N	\N	\N	32	25	52	37.71875	9.36098414663482	39	26	29	48	49
406	4129902	8507	\N	\N	\N	20	60	78	66.5	5.63354613944566	65	60	61	69	76
406	4134304	8507	\N	\N	\N	23	1	91	45.3478260869565	31.1763440268013	46	4	15	73	84
406	4134304	8532	\N	\N	\N	13	6	79	34	27.8028775489157	21	7	13	60	78
406	4142905	8507	\N	\N	\N	6	8	90	48.3333333333333	33.1582066262135	46	8	13	77	90
406	4142905	8532	\N	\N	\N	9	3	72	47.7777777777778	28.4683059637282	68	3	30	71	72
406	4146173	8507	\N	\N	\N	11	21	67	41.2727272727273	16.4929737105891	41	25	26	63	63
406	4146173	8532	\N	\N	\N	7	8	104	52.1428571428571	37.0019304515705	45	8	14	95	104
406	4152936	8507	\N	\N	\N	14	7	102	37.2142857142857	26.0123596996285	29	12	14	50	57
406	4152936	8532	\N	\N	\N	13	9	62	35.6923076923077	15.5584093841274	33	13	29	47	55
406	4155034	8507	\N	\N	\N	15	9	94	43.5333333333333	27.6040024703113	37	13	21	76	80
406	4155034	8532	\N	\N	\N	18	2	90	43.5555555555556	24.6534145641776	47	5	19	55	76
406	4156265	8507	\N	\N	\N	15	18	91	50.6	22.496983924835	51	26	30	57	87
406	4156265	8532	\N	\N	\N	13	4	76	42.6923076923077	23.080961185158	44	11	32	60	73
406	4166224	8507	\N	\N	\N	11	3	61	28.9090909090909	20.0072714054393	28	4	11	45	54
406	4166224	8532	\N	\N	\N	7	1	53	29.8571428571429	20.2848759048753	33	1	5	49	53
406	4208104	8507	\N	\N	\N	27	15	88	41.2222222222222	20.8701725571233	39	17	22	57	74
406	4208104	8532	\N	\N	\N	25	15	100	41.84	20.9317939986041	36	17	23	54	69
406	4214376	8507	\N	\N	\N	27	30	52	43.1481481481481	6.82023969635009	44	31	40	49	50
406	4214376	8532	\N	\N	\N	30	28	52	40.6	7.37937479830054	41	31	34	48	49
406	4217975	8532	\N	\N	\N	204	16	51	29.0343137254902	9.27169531474508	27	18	21	35	44
406	4218389	8507	\N	\N	\N	25	2	83	36.32	23.2463617225004	38	7	14	58	65
406	4218389	8532	\N	\N	\N	24	3	75	40.75	18.4938297583393	45	16	26	53	63
406	4226121	8507	\N	\N	\N	8	30	63	44	11.9403278251239	42	30	31	52	63
406	4226121	8532	\N	\N	\N	10	26	61	38.6	12.7471129628983	32	26	29	49	57
406	4230399	8507	\N	\N	\N	6	12	95	57.3333333333333	30.1772541273501	68	12	31	69	95
406	4237458	8507	\N	\N	\N	14	2	97	41.7857142857143	32.4302294197833	37	2	18	69	85
406	4237458	8532	\N	\N	\N	13	1	74	42.2307692307692	26.413865822562	44	9	17	65	71
406	4262136	8532	\N	\N	\N	17	17	50	33.4117647058824	10.9376575618903	33	21	22	42	48
406	4278672	8507	\N	\N	\N	24	2	90	38.8333333333333	29.400778851953	32	6	11	67	81
406	4278672	8532	\N	\N	\N	20	2	97	46.5	31.3141972173712	45	3	13	74	78
406	4280726	8507	\N	\N	\N	12	2	4	2.66666666666667	0.887625364598595	2	2	2	3	4
406	4280726	8532	\N	\N	\N	12	2	5	3.08333333333333	1.08362466945083	3	2	2	4	4
406	4283893	8507	\N	\N	\N	34	0	88	37.7058823529412	24.6718210156479	32	9	21	51	81
406	4283893	8532	\N	\N	\N	46	3	100	42.2391304347826	21.4581606155987	44	11	31	56	66
406	4285898	8507	\N	\N	\N	37	50	80	62.1081081081081	9.0945153917188	65	50	55	70	72
406	4285898	8532	\N	\N	\N	41	50	80	62.0487804878049	8.58764001199455	60	50	55	70	75
406	4294548	8507	\N	\N	\N	37	3	91	37.3783783783784	23.5694615873914	40	7	18	51	71
406	4294548	8532	\N	\N	\N	28	2	81	36.4285714285714	23.6900175436181	34	6	12	57	64
406	4296204	8507	\N	\N	\N	9	33	68	50	11.3468057179102	49	33	48	54	68
406	4296204	8532	\N	\N	\N	9	13	59	39.1111111111111	15.2433956555326	41	13	35	47	59
406	4296205	8507	\N	\N	\N	6	26	74	43.5	17.8633703426873	40	26	27	52	74
406	4296205	8532	\N	\N	\N	8	7	59	34.875	19.4674636986214	33	7	17	51	59
406	4311629	8507	\N	\N	\N	168	18	76	35.2261904761905	10.5261023607796	34	22	26	42	49
406	4311629	8532	\N	\N	\N	142	18	78	35.4366197183099	10.7488840184269	35	22	26	44	49
406	4329847	8507	\N	\N	\N	28	12	86	49.0714285714286	20.0424153409317	48	24	30	65	72
406	4329847	8532	\N	\N	\N	7	3	91	50.7142857142857	29.431923063879	53	3	34	80	91
406	37016354	8507	\N	\N	\N	7	28	50	38	9.18331820930394	39	28	29	48	50
406	37016354	8532	\N	\N	\N	14	32	64	41.4285714285714	9.09534357378954	39	32	34	47	50
406	37017023	8507	\N	\N	\N	14	51	71	59.9285714285714	8.04281127385277	56	51	52	68	71
406	37017023	8532	\N	\N	\N	12	51	78	61.0833333333333	7.76306328166604	61	51	56	66	67
406	40318618	8532	\N	\N	\N	33	18	51	34.2121212121212	9.24580166804634	34	22	28	41	48
406	40479422	8507	\N	\N	\N	7	13	83	41.2857142857143	26.3483983429372	32	13	21	67	83
406	40480160	8507	\N	\N	\N	6	81	97	88.1666666666667	6.85322308601337	84	81	82	95	97
406	40480160	8532	\N	\N	\N	6	70	97	80.5	12.5339538853468	74	70	71	96	97
406	40481087	8507	\N	\N	\N	347	0	104	36.64265129683	23.388753334577	35	6	18	54	71
406	40481087	8532	\N	\N	\N	364	1	104	38.7115384615385	23.7316675100103	37	7	19	56	71
406	40486433	8507	\N	\N	\N	12	2	5	3.66666666666667	1.23091490979333	4	2	2	5	5
406	40486433	8532	\N	\N	\N	20	2	5	3.4	1.23117402250218	3	2	2	4	5
406	43530652	8507	\N	\N	\N	32	14	70	34.21875	20.7919562222603	24	14	15	46	68
406	43530652	8532	\N	\N	\N	22	14	54	28	15.6904581255767	19	14	15	43	51
406	43530656	8507	\N	\N	\N	7	35	68	46.4285714285714	11.5304978622946	42	35	37	55	68
406	43530656	8532	\N	\N	\N	7	32	78	47.7142857142857	17.2115686454807	40	32	37	66	78
603	\N	\N	\N	\N	\N	833	1	21	5.3589435774309724	5.3880293634214275	3	1	1	7	15
606	4015590	8532	\N	\N	\N	67	16	37	26.955223880597	5.34118598741406	27	21	22	32	34
606	4015701	8532	\N	\N	\N	34	17	51	31.0882352941176	8.12167935708636	31	20	26	35	43
606	4024289	8507	\N	\N	\N	14	2	99	43.5	35.2109030316988	42	3	8	75	84
606	4024289	8532	\N	\N	\N	10	4	81	34.9	32.44979027496	13	4	6	68	75
606	4035793	8532	\N	\N	\N	8	44	72	54.75	10.1805135991686	50	44	46	63	72
606	4037675	8532	\N	\N	\N	7	22	57	40.7142857142857	13.8168289381016	43	22	22	53	57
606	4043071	8507	\N	\N	\N	6	11	15	13.3333333333333	1.50554530541816	14	11	12	14	15
606	4047491	8507	\N	\N	\N	24	2	90	38.8333333333333	29.400778851953	32	6	11	67	81
606	4047491	8532	\N	\N	\N	20	2	97	46.5	31.3141972173712	45	3	13	74	78
606	4057420	8507	\N	\N	\N	33	0	99	65.1212121212121	23.1148728848949	66	40	53	78	93
606	4057420	8532	\N	\N	\N	10	51	102	77	14.8323969741913	75	51	71	78	99
606	4058899	8507	\N	\N	\N	14	2	97	41.7857142857143	32.4302294197833	37	2	18	69	85
606	4058899	8532	\N	\N	\N	13	1	74	42.2307692307692	26.413865822562	44	9	17	65	71
606	4059978	8532	\N	\N	\N	77	16	49	33.5324675324675	7.98449882351721	33	25	28	40	46
606	4060626	8532	\N	\N	\N	203	16	51	29.7044334975369	9.17386138559117	29	19	22	35	44
606	4061811	8532	\N	\N	\N	178	16	50	29.5056179775281	8.54648121400673	29	19	23	35	43
606	4062501	8532	\N	\N	\N	7	2	4	3	1	3	2	2	4	4
606	4064377	8532	\N	\N	\N	194	16	51	30.2783505154639	9.0967650892467	29	20	23	36	45
606	4075363	8532	\N	\N	\N	181	16	50	29.5580110497238	8.61092358060321	29	19	23	35	43
606	4078199	8532	\N	\N	\N	67	17	51	31.1791044776119	7.5356232235766	31	21	27	36	41
606	4078793	8507	\N	\N	\N	26	52	99	70.8846153846154	13.5833042315246	71	54	58	75	95
606	4078793	8532	\N	\N	\N	15	49	103	78.2	17.8453675461489	76	50	66	99	101
606	4107731	8507	\N	\N	\N	10	13	80	20.3	21.0346275354606	13	13	13	14	18
606	4107731	8532	\N	\N	\N	20	13	82	20.4	21.1421255715742	13	13	13	13	21
606	4117038	8532	\N	\N	\N	22	25	36	33.2727272727273	4.50588840330409	35	25	35	36	36
606	4125906	8507	\N	\N	\N	73	1	102	40.6301369863014	24.3553022115166	39	12	21	56	77
606	4125906	8532	\N	\N	\N	79	0	102	40.2405063291139	24.4578209345916	44	8	16	56	71
606	4127235	8532	\N	\N	\N	7	25	47	37.2857142857143	8.09761869758194	38	25	31	47	47
606	4127260	8532	\N	\N	\N	19	18	47	32.2631578947368	7.8304399284896	30	21	29	40	44
606	4128031	8532	\N	\N	\N	17	23	45	32.1176470588235	7.21008280934741	32	23	26	37	44
606	4145310	8507	\N	\N	\N	6	12	95	57.3333333333333	30.1772541273501	68	12	31	69	95
606	4150653	8532	\N	\N	\N	173	16	51	29.6011560693642	8.47276065248735	29	19	23	35	43
606	4150970	8532	\N	\N	\N	49	17	51	30.1224489795918	8.36319479689935	30	18	24	35	42
606	4151422	8507	\N	\N	\N	63	1	90	36.1269841269841	24.3041826106272	29	7	16	61	68
606	4151422	8532	\N	\N	\N	62	1	90	40.9032258064516	23.5195835230073	41	7	23	59	70
606	4163708	8532	\N	\N	\N	173	16	51	30.0520231213873	8.68054888948378	29	19	23	35	43
606	4163872	8507	\N	\N	\N	28	5	90	41.1785714285714	24.2243427788822	46	9	14	56	71
606	4163872	8532	\N	\N	\N	21	3	85	43.2857142857143	28.0698109312173	47	7	15	69	72
606	4166761	8507	\N	\N	\N	30	50	80	63.2666666666667	9.44287117840512	65	50	55	70	75
606	4166761	8532	\N	\N	\N	33	50	80	63.7272727272727	8.61783299063897	65	55	55	70	75
606	4168236	8532	\N	\N	\N	181	16	50	29.5580110497238	8.61092358060321	29	19	23	35	43
606	4170947	8507	\N	\N	\N	66	1	99	43.3181818181818	31.0845789572748	45	5	11	71	84
606	4170947	8532	\N	\N	\N	51	2	97	40.7843137254902	29.9975423829954	35	4	10	71	78
606	4181781	8507	\N	\N	\N	8	36	77	57	12.2124058703786	55	36	51	61	77
606	4181781	8532	\N	\N	\N	10	42	78	60.5	10.1680326951131	61	42	54	67	67
606	4181917	8532	\N	\N	\N	8	0	49	17.5	19.5448202856921	9	0	0	24	49
606	4186930	8532	\N	\N	\N	46	20	70	43.8260869565217	12.827581997531	43	24	38	50	62
606	4187458	8532	\N	\N	\N	7	22	57	40.7142857142857	13.8168289381016	43	22	22	53	57
606	4191853	8507	\N	\N	\N	17	0	80	12.3529411764706	18.66460948048	13	0	1	13	18
606	4191853	8532	\N	\N	\N	38	1	82	11.3157894736842	18.0166668530842	13	1	1	13	16
606	4195803	8507	\N	\N	\N	38	52	99	73.2631578947368	10.6255281853487	70	60	68	80	90
606	4195803	8532	\N	\N	\N	37	16	81	67.1081081081081	11.8410392369171	70	54	60	74	80
606	4197460	8507	\N	\N	\N	11	0	22	5.90909090909091	7.25885039733628	5	0	1	7	17
606	4197460	8532	\N	\N	\N	12	1	95	14.5	26.3283462864992	2	1	1	16	20
606	4198190	8507	\N	\N	\N	7	14	54	31.1428571428571	15.7631275601065	27	14	15	50	54
606	4199276	8532	\N	\N	\N	55	21	51	37.1272727272727	8.79194611552622	35	28	31	44	50
606	4199458	8532	\N	\N	\N	34	16	49	27.5882352941176	8.41397699739285	26	20	21	32	41
606	4202451	8507	\N	\N	\N	26	47	104	78.4230769230769	15.3184152624822	77	57	69	89	101
606	4202451	8532	\N	\N	\N	19	28	103	71	15.9059737205869	73	52	61	79	93
606	4216130	8507	\N	\N	\N	27	12	86	51.037037037037	20.4101812479825	50	24	34	68	75
606	4216130	8532	\N	\N	\N	7	3	91	50.7142857142857	29.431923063879	53	3	34	80	91
606	4234541	8532	\N	\N	\N	178	16	50	29.5056179775281	8.54648121400673	29	19	23	35	43
606	4235738	8507	\N	\N	\N	8	61	71	65.125	3.72011904571422	64	61	61	68	71
606	4238715	8532	\N	\N	\N	81	19	51	35.3827160493827	9.41749422781157	33	23	29	43	50
606	4240345	8532	\N	\N	\N	205	16	51	29.6878048780488	9.14695371775117	29	19	22	35	44
606	4243062	8507	\N	\N	\N	23	1	91	45.3478260869565	31.1763440268013	46	4	15	73	84
606	4243062	8532	\N	\N	\N	13	6	79	34	27.8028775489157	21	7	13	60	78
606	4249893	8507	\N	\N	\N	133	36	80	58.1052631578947	8.39756743086835	55	50	50	65	70
606	4249893	8532	\N	\N	\N	147	42	80	58.7891156462585	9.40797628109853	55	50	50	66	73
606	4252419	8507	\N	\N	\N	12	13	83	37.8333333333333	20.9407533655108	32	21	21	50	67
606	4252419	8532	\N	\N	\N	10	1	72	33.3	21.103185646827	30	1	25	52	53
